g,imp_sumup_norm,I,LLR,n_cells_by_counts_norm
LPPR4,0.14661533,0.1732855938659396,1412.8364629275584,0.16130214377328528
WASF1,0.17121279,0.1719525556952702,1467.5020574889368,0.17235692909057596
RPRM,0.29742962,0.1711259633315274,960.9151458997158,0.055823612044219144
ZIC1,0.54280835,0.1707341058847833,1224.2310395268305,0.0635802846149148
1700012B09RIK,0.0033032664,0.1690546137420135,587.9289593652684,0.0018322848592194467
TRF,0.32936245,0.1686528512706058,553.0063985460492,0.1596530873999878
SPARC,0.9509714,0.1669194208411711,1145.762413227243,0.21901911683869785
3110035E14RIK,0.60735744,0.1664386558701228,1171.2373554561018,0.12374030415928663
NTS,0.25487036,0.1658238746932642,794.4703101865252,0.004886092957918525
CALM2,0.51324105,0.1649299473110332,1487.2783562273253,0.6120442191412692
CFAP126,0.0059973835,0.1638308709891444,536.0361836769735,0.002320894155011299
NEFM,0.73173577,0.1637030121090331,876.5202357945454,0.2811335735662371
RTN1,0.4354683,0.1636526278707972,1415.477401746437,0.4155622060709705
BCL11B,0.18021846,0.1635202941423641,1252.092247062148,0.08306358028461491
CNKSR2,0.27858084,0.1634665029916134,1412.6225467580753,0.18041898247114152
IQGAP2,0.0597399,0.1628429264686695,1029.8942740675675,0.057961277713308494
PCP4L1,0.4104325,0.1627193095481813,953.0731007953308,0.14719355035729556
KRT15,0.017042743,0.1624125181463495,744.6851518647018,0.0018933610211934282
SYT1,0.63255244,0.1623245220075762,1145.0723127921228,0.44817687656507665
GRIN2A,0.3290525,0.1616328218791599,1129.9806343981709,0.17192939595675807
TCTEX1D4,0.0027898867,0.1615489857304011,617.3772960809583,0.0010382947535576865
EPHA4,0.24608672,0.1608060905274611,1320.383062066507,0.1661882367312038
EPHA7,0.19420448,0.1604677512499602,1135.658303849852,0.09228608074268613
ST6GALNAC5,0.24140082,0.1598111275338851,1301.1141308135248,0.12600012215232395
DLGAP1,0.54136354,0.1594318663125445,1414.8013453043604,0.31173273071520186
SYNPR,0.1718443,0.1593445555887753,1021.2827721857412,0.06828314908691138
GAD1,0.49556023,0.1584631236363268,650.1465634808465,0.11580040310266902
